,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2331,0.02369,0.08884,-1.00036,-0.00814,0.02084,-0.23506
2332,0.00913,0.06512,-1.00435,-0.00311,0.00038,-0.19525
2333,-0.00051,0.0734,-1.00095,-0.00374,0.00546,-0.19644
2334,-0.00192,0.08725,-1.00076,-0.00405,0.02075,-0.17915
2335,-0.00321,0.06639,-0.99985,0.00229,0.01767,-0.15922
2336,-0.00321,0.06639,-0.99985,0.00229,0.01767,-0.15922
2337,-0.00711,0.02831,-1.00271,-0.00135,0.00734,-0.08152
2338,-0.01216,-0.00805,-1.00394,-0.0039,0.00694,-0.00923
2339,-0.00627,0.02053,-1.00432,-0.00594,0.00853,0.02429
2340,-0.00329,0.02433,-1.00238,-0.00246,0.01225,0.01869
2341,0.00098,0.0205,-1.00429,-0.00801,0.00894,0.00195
2342,0.00036,0.01286,-1.00329,-0.00472,0.01239,0.00325
2343,-0.00482,0.02107,-1.00227,-0.0049,0.01038,0.00672
2344,-0.00438,0.01923,-1.00142,-0.00822,0.00955,0.00591
2345,-0.00352,0.01723,-1.00177,-0.00557,0.01297,0.00243
2346,-0.00656,0.01884,-1.00207,-0.00587,0.01145,0.00393
2347,-0.00838,0.01927,-1.00241,-0.00428,0.0089,0.00785
2348,-0.00687,0.01584,-1.00353,-0.00492,0.01431,0.00566
2349,-0.00478,0.01864,-1.00212,-0.007,0.00802,0.00565
2350,-0.004,0.01904,-1.00291,-0.0047,0.01004,0.00943
2351,-0.0023,0.01853,-1.00178,-0.00171,0.00857,0.01317
2352,-0.00339,0.01901,-1.00268,-0.00597,0.01116,0.01455
2353,-0.00309,0.01923,-1.00328,-0.00257,0.01114,0.01188
2354,-0.00238,0.01818,-1.00287,-0.00133,0.01103,0.01298
2355,-0.00112,0.019,-1.0037,-0.00417,0.00879,0.01061
2356,-0.00199,0.01673,-1.00273,0.00047,0.01252,0.00613
2357,-0.00306,0.01885,-1.00238,-0.00379,0.01203,-0.0019
2358,-0.00419,0.01891,-1.00134,-0.00493,0.01124,-0.0019
2359,-0.0042,0.01811,-1.00125,-0.00296,0.01056,0.00264
2360,-0.00159,0.01666,-1.00244,-0.00146,0.00851,0.0028
2361,-0.00643,0.01807,-1.00616,0.00329,0.00049,-0.00341
2362,-0.0209,0.02682,-1.00592,-0.00013,-0.00712,-0.02045
2363,-0.04255,0.02416,-1.00472,0.00139,-0.00814,-0.02017
2364,-0.06035,0.00511,-1.00525,0.00226,0.00047,-0.00196
2365,-0.06717,0.00289,-1.00175,-0.00341,0.00639,0.01858
2366,-0.0631,0.01949,-1.00027,-0.0056,0.00737,0.01026
2367,-0.05795,0.02321,-0.99935,-0.00921,0.0101,0.0008
2368,-0.05487,0.01143,-1.00009,-0.01289,0.01454,0.00718
2369,-0.04633,0.01459,-1.00051,-0.01357,0.01658,0.00524
2370,-0.03147,0.0254,-1.00438,-0.01101,0.01852,-0.00147
2371,-0.01326,0.0243,-1.00646,-0.01223,0.01081,-0.00025
2372,0.01044,0.01049,-1.00406,-0.01066,0.00447,0.01239
2373,0.01407,0.02659,-1.00193,-0.00582,0.00798,0.00361
2374,0.01185,0.01925,-1.00366,-0.00782,0.0068,0.00733
