,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
1941,2571.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03248,-0.01724,-1.18104,-0.00788,-0.01974,0.09525,1.24434,1.0377,0.0,6.37,-5.9,-1.09
1942,2571.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03705,0.01113,-0.86952,0.23978,-0.01746,-0.04495,1.24363,1.04697,0.0,6.3,-5.87,-0.95
1943,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07928,-0.13963,-1.17964,0.0234,0.0148,0.08688,1.24302,1.05612,0.0,6.4,-5.92,-0.99
1944,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02182,-0.0835,-0.9293,0.12722,-0.02652,-0.09937,1.24248,1.06495,0.0,6.34,-6.01,-0.88
1945,2570.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02182,-0.0835,-0.9293,0.12722,-0.02652,-0.09937,1.24175,1.0729,0.0,6.23,-5.95,-0.79
1946,2570.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.07169,-0.19882,-1.12171,-0.11107,-0.02076,0.0535,1.24127,1.08041,0.0,6.26,-5.93,-0.96
1947,2570.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03461,-0.1868,-0.9773,0.12715,-0.05629,0.02006,1.24075,1.08721,0.0,6.29,-5.97,-0.95
1948,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03461,-0.1868,-0.9773,0.12715,-0.05629,0.02006,1.24004,1.09314,0.0,6.31,-5.99,-0.8
1949,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02027,-0.00859,-1.04737,-0.16987,0.03174,-0.07676,1.23936,1.0985,0.0,6.25,-5.93,-0.87
1950,2572.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03407,-0.07475,-1.04843,-0.04115,-0.02155,0.09368,1.23888,1.10386,0.0,6.28,-5.93,-0.99
1951,2572.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03407,-0.07475,-1.04843,-0.04115,-0.02155,0.09368,1.23832,1.10936,0.0,6.41,-5.95,-0.96
1952,2572.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.04319,0.13746,-0.97282,0.04414,0.00754,-0.09237,1.23795,1.1148,0.0,6.38,-5.96,-0.91
1953,2582.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06062,0.09938,-1.02659,0.00564,0.03879,-0.09391,1.23746,1.12022,0.0,6.25,-5.92,-0.87
1954,2582.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04352,-0.07173,-1.01267,-0.19198,0.00504,0.12504,1.23726,1.12637,0.0,6.3,-5.91,-0.97
1955,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04352,-0.07173,-1.01267,-0.19198,0.00504,0.12504,1.23705,1.13273,0.0,6.36,-5.94,-0.99
1956,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01945,-0.03577,-0.97294,0.10332,-0.07893,-0.01473,1.23687,1.13866,0.0,6.32,-5.94,-0.89
1957,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02121,-0.09121,-1.03494,-0.00856,-0.00399,0.02772,1.23683,1.14441,0.0,6.32,-5.97,-0.81
1958,2590.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02664,-0.17953,-1.00202,0.06981,-0.03,0.02917,1.23679,1.14962,0.0,6.35,-5.98,-0.75
1959,2590.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03442,-0.20875,-0.99615,-0.0499,0.0362,0.03926,1.23656,1.15426,0.0,6.39,-5.95,-0.76
1960,2575.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02739,-0.16673,-0.99096,-0.07384,0.06103,-0.01952,1.23635,1.15802,0.0,6.39,-5.92,-0.83
1961,2575.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0228,-0.10805,-1.00458,8e-05,-0.00169,-0.06926,1.23611,1.16091,0.0,6.33,-5.92,-0.87
1962,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00901,-0.06795,-1.01844,0.00428,0.00366,-0.05865,1.23596,1.16334,0.0,6.24,-5.93,-0.85
1963,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00184,-0.04697,-1.00577,-0.00224,-0.0301,0.03008,1.23575,1.16537,0.0,6.22,-5.95,-0.85
1964,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01103,-0.06133,-0.9976,0.01167,0.00188,0.02042,1.23554,1.16719,0.0,6.26,-5.96,-0.83
1965,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01148,-0.03263,-1.00015,0.01259,0.011,-0.03368,1.23542,1.16873,0.0,6.23,-5.97,-0.81
1966,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00905,-0.06106,-1.00704,0.00773,-0.00561,0.02463,1.23545,1.17009,0.0,6.22,-5.97,-0.78
1967,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01757,-0.08127,-1.00399,0.01034,0.00494,0.05946,1.23578,1.17257,0.0,6.28,-5.98,-0.77
1968,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01689,-0.09408,-1.00365,-0.01408,0.02178,0.10202,1.23603,1.17344,0.0,6.37,-5.98,-0.77
1969,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02923,-0.11721,-1.0011,-0.01268,0.00925,0.18555,1.23643,1.17393,0.0,6.55,-5.97,-0.79
1970,2580.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03106,-0.1007,-1.00087,-0.0126,0.00756,0.23087,1.2367,1.17398,0.0,6.79,-5.97,-0.82
1971,2580.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01491,-0.02615,-1.00523,-0.01606,0.01429,0.21116,1.23696,1.17381,0.0,7.04,-5.96,-0.86
1972,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0068,0.01137,-0.99948,-0.00762,0.01179,0.16739,1.23716,1.17369,0.0,7.24,-5.95,-0.89
1973,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00506,0.01995,-1.003,-0.01572,0.00749,0.10693,1.23734,1.17368,0.0,7.38,-5.95,-0.91
1974,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00299,0.01771,-1.00428,-0.00638,0.00664,0.04864,1.23757,1.17376,0.0,7.44,-5.94,-0.92
1975,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00848,0.02015,-1.00406,-0.01247,0.00364,0.00309,1.23781,1.17383,0.0,7.45,-5.95,-0.93
1976,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02454,0.01219,-1.00289,-0.00393,0.00459,0.01303,1.23827,1.17392,0.0,7.45,-5.96,-0.93
1977,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02411,0.00154,-1.0015,-0.00804,0.00616,0.00754,1.23842,1.17394,0.0,7.45,-5.96,-0.93
1978,2587.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02397,0.00051,-1.00199,-0.00653,0.0077,0.00067,1.23849,1.17396,0.0,7.45,-5.96,-0.93
1979,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02416,0.01138,-1.00303,-0.00382,0.00429,0.00842,1.2385,1.17391,0.0,7.45,-5.96,-0.93
1980,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02046,0.0049,-1.00261,-0.00496,0.00693,0.00457,1.2385,1.17391,0.0,7.45,-5.96,-0.93
1981,2605.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01596,0.00245,-1.0032,-0.00492,0.01047,0.00399,1.23835,1.17405,0.0,7.45,-5.96,-0.93
1982,2605.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01377,0.00607,-1.0022,-0.00332,0.00653,0.00731,1.23817,1.17409,0.0,7.44,-5.96,-0.92
1983,2605.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01065,0.00691,-1.00358,-0.00197,0.00579,0.00688,1.23798,1.17409,0.0,7.45,-5.96,-0.92
1984,2578.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00673,0.00149,-1.00308,-0.0029,0.0074,0.00476,1.23778,1.17412,0.0,7.44,-5.96,-0.92
1985,2578.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00491,0.00496,-1.00125,-0.00248,0.00813,0.00348,1.23765,1.17417,0.0,7.44,-5.96,-0.92
1986,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00363,0.00565,-1.00161,-0.00543,0.01044,0.00645,1.23755,1.17423,0.0,7.44,-5.96,-0.91
1987,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0029,0.00328,-1.00204,-0.0038,0.00649,0.00846,1.23743,1.17425,0.0,7.44,-5.96,-0.91
1988,2586.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0019,0.00535,-1.00241,-0.00631,0.00881,0.00775,1.23737,1.17423,0.0,7.44,-5.96,-0.91
1989,2589.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00334,0.00635,-1.0019,-0.00397,0.00528,0.00711,1.23733,1.17425,0.0,7.44,-5.96,-0.91
1990,2589.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00526,0.00451,-1.00234,-0.00624,0.00543,0.00533,1.23735,1.17429,0.0,7.44,-5.96,-0.91
1991,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00745,0.0048,-1.00364,-0.00564,0.00867,0.00578,1.2374,1.17429,0.0,7.44,-5.97,-0.91
1992,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.011,0.00658,-1.00447,-0.00461,0.00857,0.00652,1.23751,1.17432,0.0,7.44,-5.97,-0.91
1993,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01339,0.00481,-1.00187,-0.00819,0.00518,0.00674,1.23761,1.17431,0.0,7.44,-5.97,-0.91
1994,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01556,0.00413,-1.00208,-0.00449,0.00704,0.00873,1.23775,1.1743,0.0,7.44,-5.97,-0.91
1995,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01684,0.00575,-1.00275,-0.00758,0.00677,0.00823,1.23788,1.17431,0.0,7.44,-5.97,-0.91
1996,2594.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01604,0.00536,-1.00291,-0.00916,0.00716,0.00567,1.23794,1.17427,0.0,7.44,-5.97,-0.91
1997,2594.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01583,0.00462,-1.00152,-0.00386,0.00902,0.00918,1.23794,1.1742,0.0,7.44,-5.97,-0.91
1998,2589.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01351,0.00564,-1.00089,-0.00199,0.00828,0.00407,1.23795,1.17415,0.0,7.44,-5.97,-0.91
1999,2589.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0117,0.00583,-1.00285,-0.00536,0.0101,0.00783,1.23792,1.17414,0.0,7.44,-5.97,-0.91
2000,2589.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00936,0.00506,-1.00305,-0.00455,0.00693,0.00504,1.23789,1.17414,0.0,7.44,-5.97,-0.91
2001,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00866,0.00496,-1.00307,-0.00729,0.00848,0.00586,1.23787,1.17417,0.0,7.44,-5.97,-0.91
2002,2592.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00815,0.00501,-1.00308,-0.00632,0.00886,0.00688,1.23786,1.1742,0.0,7.44,-5.97,-0.91
2003,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00678,0.00507,-1.00361,-0.00717,0.00627,0.00497,1.23785,1.17423,0.0,7.44,-5.97,-0.91
2004,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00691,0.00553,-1.00133,-0.0077,0.00649,0.00365,1.23787,1.17423,0.0,7.44,-5.97,-0.91
2005,2577.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00869,0.00501,-1.00228,-0.00804,0.00635,0.0074,1.23787,1.17426,0.0,7.44,-5.97,-0.91
2006,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00965,0.0049,-1.00289,-0.00715,0.01012,0.00508,1.23788,1.17429,0.0,7.44,-5.97,-0.91
2007,2588.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01076,0.00576,-1.00164,-0.00618,0.00677,0.00852,1.23787,1.17432,0.0,7.44,-5.97,-0.91
2008,2574.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01103,0.00528,-1.00232,-0.0086,0.00793,0.00586,1.23784,1.1744,0.0,7.44,-5.97,-0.91
2009,2574.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01212,0.00483,-1.00248,-0.00677,0.0057,0.00645,1.23784,1.1744,0.0,7.44,-5.97,-0.91
2010,2591.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01171,0.00523,-1.00304,-0.00584,0.00605,0.00734,1.23778,1.17446,0.0,7.44,-5.97,-0.91
2011,2591.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0133,0.00405,-1.00328,-0.00414,0.00829,0.00582,1.23778,1.17446,0.0,7.44,-5.97,-0.91
2012,2591.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01336,0.00545,-1.00423,-0.00581,0.00717,0.0059,1.23768,1.17452,0.0,7.44,-5.97,-0.91
2013,2585.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01307,0.008,-1.00334,-0.0049,0.00218,0.00239,1.23765,1.17455,0.0,7.44,-5.97,-0.91
2014,2585.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0573,0.01439,-1.00251,0.00629,-0.01182,0.00545,1.23757,1.17462,0.0,7.43,-5.99,-0.91
2015,2597.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.13467,0.02666,-1.01288,0.00302,-0.03785,-0.01631,1.23709,1.17468,0.0,7.42,-6.02,-0.89
2016,2597.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.22539,-0.00047,-1.03333,0.04539,-0.05434,0.00565,1.23567,1.17455,0.0,7.43,-6.08,-0.85
2017,2597.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.28275,0.04747,-0.99873,0.00598,-0.01904,-0.07621,1.23294,1.17427,0.0,7.37,-6.14,-0.8
2018,2603.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.32962,0.06607,-0.99045,-0.04822,-0.02847,-0.04967,1.22879,1.17401,0.0,7.29,-6.19,-0.81
2019,2603.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.35456,-0.03585,-0.96236,-0.08029,0.05082,0.1159,1.22279,1.17362,0.0,7.35,-6.17,-0.9
2020,2625.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.33358,0.00311,-1.00805,0.02704,0.00341,-0.03734,1.21513,1.17318,0.0,7.35,-6.17,-0.9
2021,2625.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.28225,-0.03797,-0.97771,0.01716,0.07641,0.10224,1.20659,1.17226,0.0,7.44,-6.1,-0.88
2022,2625.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.18113,0.00449,-1.01449,-0.17135,0.05171,-0.01047,1.19761,1.17124,0.0,7.34,-6.06,-0.97
2023,2640.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.12589,0.03299,-0.98696,0.14108,0.05925,-0.0049,1.18837,1.17036,0.0,7.42,-6.01,-0.81
2024,2640.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08074,-0.13044,-0.99825,0.1483,0.02306,0.11956,1.17912,1.16928,0.0,7.56,-5.99,-0.8
2025,2671.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02009,0.00325,-1.02648,-0.1273,0.01089,0.0586,1.17012,1.16753,0.0,7.45,-5.89,-1.1
2026,2671.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.15461,0.14538,-0.96248,-0.19298,0.12492,-0.12537,1.16171,1.16638,0.0,7.49,-5.76,-1.09
2027,2676.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.14534,-0.09864,-1.02148,0.05103,0.05491,0.13385,1.15447,1.16556,0.0,7.57,-5.75,-1.03
2028,2676.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.16947,0.02928,-1.04376,-0.05981,-0.04848,-0.00303,1.14789,1.16439,0.0,7.57,-5.75,-1.03
2029,2676.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.04751,-0.05347,-1.0487,-0.0109,-0.04135,0.05908,1.142,1.16381,0.0,7.27,-5.86,-1.2
2030,2706.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06614,-0.12312,-0.9113,0.12615,0.0356,0.21905,1.13641,1.16377,0.0,7.52,-5.88,-1.09
2031,2706.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06147,0.08406,-1.05848,0.06583,-0.02994,-0.11198,1.13083,1.16318,0.0,7.5,-5.9,-0.99
2032,2727.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.1537,0.08015,-1.03464,-0.17212,-0.02911,-0.07549,1.12477,1.1621,0.0,7.37,-5.95,-1.09
2033,2727.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.22683,-0.04073,-1.00482,0.02441,-0.02061,0.04193,1.11803,1.16162,0.0,7.34,-5.99,-1.24
2034,2727.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.19733,-0.09047,-0.89513,0.30464,0.06731,0.01869,1.11057,1.161,0.0,7.39,-5.94,-1.01
