,not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5)
,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
1099,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00016,0.01782,-1.00325,-0.00564,0.00849,0.00149,0.08551,1.1744,0.0,1.52,-7.75,0.37
1100,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00151,0.00801,-1.00202,-0.00596,0.01084,0.00981,0.08533,1.17443,0.0,1.52,-7.76,0.37
1101,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0028,0.00956,-1.00334,-0.00701,0.00754,0.00554,0.08522,1.17446,0.0,1.52,-7.76,0.37
1102,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00306,0.01529,-1.00249,-0.00595,0.01033,0.00588,0.08525,1.17451,0.0,1.52,-7.76,0.37
1103,3795.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00154,0.01549,-1.0025,-0.00403,0.00898,0.00555,0.08543,1.17453,0.0,1.51,-7.76,0.38
1104,3795.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00308,0.01486,-1.00384,-0.00251,0.00662,0.00369,0.08568,1.17455,0.0,1.51,-7.76,0.38
1105,3786.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00956,0.02036,-1.00249,-0.00191,0.00261,-0.00842,0.08601,1.17462,0.0,1.51,-7.76,0.38
1106,3786.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01838,0.02268,-1.00121,-0.00047,0.00252,-0.01471,0.08641,1.17467,0.0,1.5,-7.76,0.38
1107,3786.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02307,0.02493,-1.00311,0.00307,0.00446,-0.0272,0.08681,1.1747,0.0,1.49,-7.76,0.38
1108,3793.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02391,0.02904,-1.00184,0.0014,0.00675,-0.04177,0.0872,1.17466,0.0,1.49,-7.76,0.38
1109,3793.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02371,0.03041,-1.00069,-0.00056,0.01031,-0.05959,0.08775,1.1747,0.0,1.49,-7.76,0.38
1110,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02047,0.02919,-1.0031,-0.00113,0.01112,-0.07116,0.08831,1.17475,0.0,1.48,-7.76,0.39
1111,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01985,0.0179,-1.0033,-0.00293,0.0108,-0.07273,0.08889,1.17482,0.0,1.48,-7.76,0.39
1112,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01662,-0.00143,-1.00452,-0.00501,0.00861,-0.06049,0.08941,1.17498,0.0,1.46,-7.76,0.4
1113,3798.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01296,-0.01474,-1.00369,-0.00113,0.00732,-0.03504,0.08992,1.17517,0.0,1.43,-7.77,0.42
1114,3798.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01118,-0.01399,-1.00513,-0.00392,0.00574,-0.01169,0.09037,1.1754,0.0,1.4,-7.77,0.43
1115,3832.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01385,0.01068,-1.00195,-0.0034,0.00378,0.00108,0.09081,1.17568,0.0,1.34,-7.77,0.45
1116,3832.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01632,0.01916,-1.00178,-0.00224,0.00282,-0.00619,0.09124,1.17587,0.0,1.27,-7.77,0.46
1117,3801.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0206,0.02438,-1.0065,-0.01473,-0.01572,-0.02022,0.09162,1.17613,0.0,1.18,-7.77,0.48
1118,3801.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.12112,0.00386,-1.01284,-0.03219,-0.01131,0.03819,0.09194,1.17646,0.0,1.08,-7.77,0.5
1119,3806.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.15154,-0.06992,-0.97461,0.01511,0.04647,-0.00271,0.09214,1.17678,0.0,1.0,-7.76,0.52
1120,3806.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.12432,-0.13131,-1.00367,0.01023,0.01687,-0.02355,0.09236,1.177,0.0,0.94,-7.76,0.53
1121,3814.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06235,-0.23898,-1.01687,0.0853,0.00175,-0.02565,0.09257,1.17704,0.0,0.91,-7.77,0.54
1122,3814.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02959,-0.22534,-0.8768,-0.04863,0.10788,-0.07181,0.09289,1.17703,0.0,0.89,-7.77,0.55
1123,3814.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07759,-0.21226,-1.09054,-0.29377,-0.00944,-0.05623,0.09317,1.17698,0.0,0.87,-7.78,0.56
1124,3857.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02437,-0.30971,-1.09319,0.03074,-0.07184,0.12594,0.0934,1.17699,0.0,0.84,-7.79,0.57
1125,3857.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0577,-0.19856,-0.77928,-0.15275,0.33519,0.07447,0.09367,1.17706,0.0,0.84,-7.85,0.54
1126,3826.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.06931,-0.08708,-1.15496,-0.23299,-0.06257,0.0819,0.09363,1.17706,0.0,0.87,-7.84,0.54
1127,3826.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.06588,-0.03136,-0.89113,0.08563,0.06909,-0.08717,0.09299,1.1767,0.0,0.82,-7.83,0.56
1128,3831.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02457,-0.08586,-1.00633,-0.30601,0.02687,-0.00271,0.09174,1.17577,0.0,0.81,-7.85,0.56
1129,3831.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01455,-0.15044,-1.1057,0.07032,-0.1003,-0.00214,0.08997,1.17372,0.0,0.69,-7.77,0.72
1130,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01742,-0.17635,-0.90502,-0.0152,-0.00533,-0.04197,0.08548,1.164,0.0,0.64,-7.7,0.52
1131,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04275,-0.11009,-1.05901,-0.21842,-0.05954,-0.06959,0.08414,1.15604,0.0,0.64,-7.7,0.52
1132,3822.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03576,-0.21571,-1.02559,0.00094,-0.03121,-0.03633,0.08414,1.15604,0.0,0.82,-7.7,0.59
1133,3820.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04373,-0.2034,-0.97705,-0.17283,0.00923,0.01701,0.08266,1.1377,0.0,0.82,-7.7,0.59
1134,3820.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04088,-0.20353,-1.02665,-0.0695,0.07498,0.04634,0.08229,1.1191,0.0,0.84,-7.75,0.57
1135,3806.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01426,-0.16478,-0.97762,0.22895,0.08039,0.11902,0.08206,1.11,0.0,0.82,-7.68,0.5
1136,3806.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07077,-0.22886,-0.98258,0.03983,0.01256,0.26805,0.08218,1.10067,0.0,0.83,-7.76,0.36
1137,3806.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.07077,-0.01821,-1.02969,-0.09209,-0.16324,-0.06658,0.08235,1.09082,0.0,0.71,-7.77,0.54
1138,3807.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.05313,-0.09061,-1.02789,-0.01928,0.0021,-0.05703,0.08223,1.08027,0.0,0.67,-7.76,0.45
1139,3807.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01332,-0.16467,-0.99444,-0.15923,0.11631,-0.02496,0.08222,1.06831,0.0,0.59,-7.86,0.52
1140,3788.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00922,-0.1216,-1.03636,0.13859,-0.20856,-0.06286,0.08172,1.05598,0.0,0.61,-7.88,0.52
1141,3788.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01567,-0.19753,-0.98765,0.17903,-0.06776,-0.02637,0.08082,1.04228,0.0,0.6,-7.91,0.51
1142,3788.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05971,-0.22029,-0.98027,0.03918,0.09474,0.08347,0.08035,1.02791,0.0,0.72,-7.75,0.53
1143,3816.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0167,-0.16138,-1.02459,-0.28092,0.17656,-0.05908,0.07966,1.01298,0.0,0.99,-7.8,0.48
1144,3816.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01575,-0.14156,-0.98873,-0.32256,0.03693,0.01447,0.0789,0.99701,0.0,0.98,-7.77,0.51
1145,3809.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02762,-0.13423,-0.98045,0.14058,0.00407,-0.0021,0.07917,0.98059,0.0,0.9,-7.72,0.43
1146,3809.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02361,-0.07755,-0.98708,0.42876,0.02085,0.03906,0.07926,0.96412,0.0,0.82,-7.75,0.5
1147,3809.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02125,-0.13103,-0.98368,0.24794,0.07845,0.01789,0.08004,0.94686,0.0,0.73,-7.77,0.48
1148,3821.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03504,-0.17218,-1.02763,-0.10405,0.06598,0.08907,0.08069,0.92901,0.0,0.69,-7.73,0.43
1149,3821.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01613,-0.11783,-1.06323,-0.25162,-0.10614,-0.01471,0.08084,0.91061,0.0,0.7,-7.76,0.41
1150,3771.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01123,-0.18333,-1.00666,-0.27075,-0.12341,0.04288,0.08109,0.89059,0.0,0.67,-7.81,0.45
1151,3771.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01788,-0.14642,-1.10112,-0.47295,-0.15548,-0.00343,0.08152,0.8695,0.0,0.69,-7.75,0.43
1152,3771.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03716,-0.14735,-1.03619,-0.50489,-0.05958,0.04934,0.08261,0.84835,0.0,0.72,-7.72,0.43
1153,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02313,-0.14526,-1.01859,-0.52651,0.12802,-0.02107,0.084,0.827,0.0,0.73,-7.75,0.38
1154,3829.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02542,-0.13767,-1.02864,-0.61128,0.20382,0.02365,0.08564,0.80507,0.0,0.72,-7.77,0.3
1155,3762.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02127,-0.11429,-1.03811,-0.34921,0.09388,-0.00374,0.08695,0.78255,0.0,0.76,-7.81,0.29
1156,3762.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02228,-0.12051,-0.99253,0.04633,0.05067,0.08162,0.08827,0.75909,0.0,0.75,-7.83,0.29
1157,3762.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02586,-0.06592,-0.97983,0.14952,0.12074,0.02746,0.08955,0.73423,0.0,0.75,-7.82,0.35
1158,3786.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00955,-0.0444,-0.97352,0.29555,0.08273,0.07115,0.09093,0.70859,0.0,0.7,-7.8,0.41
1159,3786.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01857,0.06179,-0.98234,0.21096,0.09451,0.02688,0.09203,0.68302,0.0,0.73,-7.8,0.35
1160,3735.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00198,0.15542,-1.01082,0.145,0.11701,0.15109,0.09148,0.65704,0.0,0.69,-7.75,0.37
1161,3735.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0352,0.24581,-0.98657,0.09409,0.09506,0.08197,0.09079,0.63058,0.0,0.74,-7.74,0.33
1162,3735.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00946,0.35833,-1.0439,-0.03873,-0.0536,0.00271,0.09135,0.60373,0.0,0.73,-7.75,0.32
1163,3773.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00786,0.33935,-1.02172,0.08226,-0.1343,0.07084,0.09096,0.57632,0.0,0.78,-7.77,0.4
1164,3773.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01939,0.34347,-0.98673,0.11678,0.1074,0.01738,0.092,0.54861,0.0,0.78,-7.72,0.5
1165,3747.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01097,0.31759,-1.01388,-0.15611,0.19038,-0.08992,0.09289,0.52041,0.0,0.82,-7.76,0.57
1166,3747.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00551,0.20237,-0.9658,0.05529,-0.18883,0.00668,0.09362,0.49211,0.0,0.83,-7.79,0.55
1167,3747.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02004,0.14544,-0.95842,0.16792,0.09302,0.01277,0.09351,0.46528,0.0,0.92,-7.79,0.5
1168,3720.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01131,0.13644,-1.10574,-0.20642,0.15311,-0.03108,0.09388,0.44008,0.0,1.03,-7.82,0.53
1169,3720.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01326,0.07122,-0.89471,-0.04959,-0.04229,0.00186,0.09449,0.41691,0.0,1.1,-7.87,0.61
1170,3729.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01195,0.08531,-1.03487,0.09269,0.09757,0.01076,0.09473,0.39594,0.0,1.18,-7.83,0.58
1171,3729.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01013,0.08934,-1.05971,0.01307,-0.0837,0.01306,0.09464,0.37697,0.0,1.11,-7.86,0.48
1172,3729.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00031,0.13409,-0.90448,-0.06935,-0.06469,0.00425,0.0951,0.35965,0.0,1.04,-7.91,0.46
1173,3727.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0077,0.18019,-1.09076,-0.14181,0.15099,-0.01622,0.09523,0.34385,0.0,0.99,-7.89,0.52
1174,3727.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01307,0.17912,-0.92072,-0.07859,-0.22646,0.0209,0.09542,0.32798,0.0,0.94,-7.84,0.54
1175,3711.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02039,0.2286,-1.1054,-0.11329,0.06887,-0.03883,0.09526,0.31243,0.0,0.94,-7.93,0.52
1176,3711.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00861,0.1445,-0.89067,0.01027,0.04377,0.08135,0.0952,0.29639,0.0,0.9,-7.87,0.51
1177,3711.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02179,0.22278,-1.09561,-0.05575,0.01623,-0.02233,0.09528,0.28072,0.0,0.88,-7.85,0.49
1178,3703.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01367,0.13696,-0.94016,-0.08966,-0.0746,0.06507,0.09524,0.2647,0.0,0.94,-7.94,0.45
1179,3703.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01016,0.17085,-1.1328,-0.16063,-0.05083,-0.04944,0.09533,0.24887,0.0,0.91,-7.87,0.44
1180,3706.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0131,0.08911,-0.89117,-0.05655,-0.06462,0.02072,0.09533,0.23347,0.0,0.9,-7.87,0.42
1181,3706.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01257,0.1344,-1.14093,0.12782,-0.26463,-0.06717,0.09542,0.21868,0.0,0.93,-7.9,0.41
1182,3706.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01273,0.08336,-0.87347,0.0721,0.06807,-0.03025,0.09515,0.2044,0.0,0.86,-7.92,0.38
1183,3716.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00651,0.00516,-1.05597,0.03953,0.05168,0.0726,0.09508,0.1912,0.0,0.92,-7.91,0.42
1184,3716.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03277,0.10366,-1.01913,0.00166,0.04789,-0.00611,0.0952,0.17878,0.0,0.86,-7.95,0.47
1185,3720.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00641,0.04955,-0.89887,-0.04685,0.02649,0.04154,0.09516,0.16693,0.0,0.92,-7.91,0.47
1186,3720.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00298,0.17921,-1.17677,-0.07506,-0.14498,-0.03149,0.09517,0.15552,0.0,0.88,-7.98,0.43
1187,3720.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02863,0.15995,-0.89929,0.06914,0.02178,-0.00754,0.0951,0.14459,0.0,0.88,-7.94,0.48
1188,3726.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00845,0.08248,-0.91676,0.02291,0.04809,0.06631,0.09508,0.13382,0.0,0.86,-7.95,0.53
1189,3726.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00255,0.23277,-1.19658,-0.03032,-0.16153,-0.03573,0.09503,0.12327,0.0,0.78,-7.92,0.6
1190,3688.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01134,0.18152,-0.92477,0.00968,0.01609,-0.07825,0.09519,0.11296,0.0,0.83,-7.91,0.56
